# Constructed from biom file
#OTU ID	16S0064C	16S0064O	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0092O	16S0093C	16S0093O	16S0093W	16S0094C	16S0094O	16S0113C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0118O	16S0118W	16S0119C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	16SNEGCTRL
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.09787923416789396	0.0	0.06654837840265924	0.020829534809151666	0.30609965987788385	0.07400241118073436	0.014020533532240557	0.01669096616394592	0.3552801231127563	0.3419299339770748	0.07050499498264699	0.18957480967424517	0.3105955997422443	0.03357336007048886	0.3866079896809439	0.138904122321885	0.14293353932083544	0.2640963167606251	0.047772607914497625	1.0	0.2947581015330947	0.04301586923937094	0.2457748652132082	0.21410520546832976	0.0	0.0012484394506866417	0.057391977416564224	0.0001220050115904761	0.15024647928750426	0.4228977782055987	0.28686232166247744	0.0	0.027056874654886803	0.045216251638269984	0.3121610457263921	0.18807731471379738	0.04767579100276908	0.2829945143594708	0.26260524958009945	0.27640825738442953	0.27440151532440266	0.22786517286888167	0.0798487585911453	0.32079997164338403	0.2672688469400024	0.3634977027957069	0.10524362855189923	0.11653376675793309	0.3941648003981373	0.3254750288868918	0.006276150627615063
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.12448699067255768	1.0	0.02074162249573264	0.05844592682942164	0.11379748391591198	0.03609329185705568	0.22084159586661087	0.304181903646518	0.005053445909412303	0.07180799587087894	0.0673092287337735	0.06881074455780552	0.38651078584798554	0.06508066721356302	0.028081490193102927	0.13609703955012317	0.2673579131881518	0.11402444618882081	0.11871746441240152	0.0	0.010107408427430459	0.060483135463507094	0.17848131138018045	0.06294465701149891	0.0	0.0	0.07701589036106178	0.0	0.08137346023977317	0.009183176209412997	0.15201614330725388	0.0	0.0033130866924351186	0.001965923984272608	0.0033309817509158553	0.10998981744126846	0.07537791093558491	0.005632315409662941	0.4768313701382104	0.023480106877493502	0.011627376252310641	0.32816669396090825	0.006137197563746764	0.044090599387969706	0.0461704941685704	0.024013690221536058	0.03950786056049214	0.08481232205774873	0.10108954534143827	0.007237771215817178	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.04454590083456063	0.0	0.0299052196568143	0.0025023105505711934	0.03337704380608941	0.2198490779466266	0.00627649316862845	0.04257590605256659	0.020078609158590856	0.08871158519538054	0.008219510792102622	0.36898164931724414	0.04394120715578876	0.033725275726916415	0.07642930308433551	0.21888739136496724	0.143171217207879	0.1967010897821455	0.025406550882203897	0.0	0.13776737354264207	0.0558873212628774	0.028409606622252073	0.03392840831819428	0.0054017555705604325	0.006242197253433208	0.050498565769703595	0.0	0.039789639634340034	0.21530409043599633	0.03965022834283287	0.0	0.0	0.18326780253385758	0.1781482769630136	0.13928285693504983	0.02782695537700304	0.22183108920766229	0.02371751945813619	0.06176567475568244	0.1573404231041329	0.06575664454227557	0.0053921659930339545	0.15001831364780296	0.08073323714480382	0.17123007384535258	0.01667154900237607	0.045073249484581066	0.022497422772030855	0.08866670946206189	0.01882845188284519
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	0.008394698085419735	0.0	0.008197825891653939	0.002464587275939467	0.12005696020981027	0.02365040856117999	0.07320452877787278	0.35018364046304484	0.004325583329867321	0.16109593754704402	0.13249646867829498	0.05870319540110829	0.0004295928073889963	0.0021875854525567405	0.0013809325088205166	0.044392805688525355	0.03633500698178793	0.0024160745415065295	0.08492652139862718	0.0	0.009171027265216194	0.31190073993005163	0.027937625937153956	0.023556038201175265	0.0	0.0024968789013732834	0.0025224240768565312	0.00039417003744615355	0.07985575961504524	0.10476666044989381	0.03933161043650653	0.0	0.013804527885146328	0.000655307994757536	0.005575773800446106	0.00014546512473634447	0.07840800762631077	0.001510751268737716	0.010588080313525738	0.01582116320778888	0.0010212464912480888	0.0017147205872436349	0.008707556482705955	0.008148588667593508	0.041541421185523626	0.006742806123398002	0.007928913192071087	0.2943505721422883	0.010286694394084818	0.0016449480035948133	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.05707412862052037	0.0	0.25244811786901444	0.012989380898191169	0.07353604065073967	0.20691502820486105	0.023171478644762614	0.05512400710660707	0.09928045584993553	0.05238392223488677	0.005611765533021853	0.1585443748165795	0.021755807174199882	0.006927353933096345	0.2534542281573656	0.10422456662174095	0.05959773017617873	0.039228079475599684	0.04454784171004745	0.0	0.04331221885614615	0.008358909693638823	0.2879445241163977	0.08651084430280825	0.0	0.02122347066167291	0.01220689341164686	4.692500445787542e-05	0.08469710695671612	0.0028553036091374527	0.004779268594895033	0.0	0.0	0.045871559633027525	0.006543470079862372	0.44406865953887553	0.20921285578101592	0.014777494206342221	0.17352595698901124	0.06359576882251748	0.03967457039183916	0.3268662036278864	0.1581422637784276	0.05203045185479837	0.1031872470041281	0.006752106545637172	0.01845522898154477	0.012664579538141001	0.17884184707262452	0.010375208627551676	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	0.011330387825233186	0.0	0.005491420357559968	0.0011568470887062803	0.0011166659836905298	0.0018902466250911634	6.064244607370483e-06	0.0017288494785566895	0.04169612777107682	0.013294909567947698	0.0	0.0	0.00896007855411335	0.00425363837997144	3.0350165029022344e-05	0.004666077984849189	0.014171544014973707	0.056884793002558796	0.0	0.0	0.05112457541540439	0.010928441705725139	0.0020876068763955196	0.021455176543422882	0.0	0.0	0.004147885079451805	0.0	0.0058119698342294435	0.16917764127616308	0.02099337982794633	0.0	0.0	0.006334643949322849	0.07789296752512224	0.0018546803403883918	0.008159698579145672	0.04904808002581478	0.0014765130141723294	0.03670253651037663	0.07894977064743604	0.0018495862514088645	0.03146827096798227	0.08692090473358566	0.006322391888100677	0.04190770260969848	0.04692901083878528	0.0004581501641704755	0.0063364260068963065	0.046395557837976636	0.012552301255230125
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.19256750122729505	0.0	0.010645943760668403	0.1632286093314807	0.033418022374298244	0.001428847842588596	0.10720978041370277	0.05084570217580089	0.030965353741213657	0.0001118303619432676	0.12954358066433588	0.006439138916222142	0.012028598606891896	0.010147965849360435	0.02217838309495808	0.0567365339034252	0.00811075789536231	0.005000356804257184	0.07631178882388169	0.0	0.002643899752134398	0.20219996351898994	0.003176793072775791	0.05839786463143579	0.0	0.05742821473158552	0.03894276738150526	0.7308381744296266	0.04874289680812264	0.0001708609829319504	0.04814670584486848	0.0	0.0027609055770292656	0.06269113149847094	0.013139603902822228	0.00044548694450505493	0.07481047709837033	0.0061163425151808505	0.0035787601681797725	0.03998755536034552	0.013972249480818823	0.0007706609380870268	0.21563076235355474	0.015651276638480715	0.0397729549917839	0.00734733356894403	0.11200729095465937	0.04160439824157604	0.022839572002417263	0.01160290152779561	0.014644351464435146
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	0.0011978399607265587	0.0	0.0015834156859221992	0.007154847755150798	0.0009322624267508093	0.0001786059803235745	0.10501755598813833	0.0	0.001528511417044462	0.0	0.05687824769745042	0.003944619952699087	0.0	0.0	0.0005387154292651466	0.002026304782265186	0.0	0.0	0.07297185239784401	0.0	3.672082989075553e-05	0.012304410236888646	0.0003630620654600904	0.0014817671595741442	0.0	0.0	0.0004780767654691982	0.028877647743376537	0.0006706119039495512	0.00012634086766094923	0.0	0.0	0.0	0.004150283966797728	0.0	5.4549421776129175e-05	0.06999863815879069	2.9334976091994484e-05	0.0014600463262819316	0.0019490501811793126	0.0001426321915150962	0.0003467974221391621	0.05173312969137067	0.0	0.004057953589034507	0.0	0.0006314487517495036	0.0035233929292157995	0.044874871138601544	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.011467844869906726	0.0	0.0016957146707393764	0.01635303955285345	0.0013318034667868706	0.005745159033741646	0.07767084493120115	0.001131320856935714	0.018310942893981615	0.0016731542613819652	0.07822596623992535	0.009511971964714209	0.019300991131977047	0.09203050466381066	0.10243180697295041	0.06403309011479295	0.0330966457708191	0.0026148654847950414	0.08681531303266228	0.0	0.0030111080510419534	0.0016019921803748028	0.002269137909125565	0.00048715632643533507	0.588116137744767	0.5780274656679151	0.004466602923097938	0.001332670126603662	0.021094862171606058	8.904023054200232e-05	0.08287605763443906	0.672189349112426	0.7167310877967974	0.28287461773700306	0.002493847667928768	0.0007182340533857008	0.0058105224930773075	0.007091730470239667	0.0015368908697704544	0.016534899893854545	0.006675186562906501	0.0008669935553479053	0.11499562293952206	0.001134264638118381	0.004619053344555328	0.0	0.025075676203495753	0.0006326835600449424	0.00039547118836870355	0.007863653870843498	0.4581589958158996
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	0.0	0.0	0.0	0.0	0.0	0.2789400913275238	0.0001274727726124748	0.0	0.0	0.0	0.0	0.0001841112031667127	0.0001822987877130617	0.0	3.717990426174653e-05	0.0	0.00020388814696257633	0.15338370111024094	0.0	0.0	0.0	0.0	0.0	0.0027008777852802163	0.0	0.00041888630879205935	0.0	0.001682412320434839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.440337791335726e-05	0.0	0.0	0.0	0.0	0.0
