# Constructed from biom file
#OTU ID	16S0064C	16S0064O	16S0064W	16S0073C	16S0073O	16S0073W	16S0074C	16S0074O	16S0084C	16S0084W	16S0087C	16S0087O	16S0088C	16S0088O	16S0089C	16S0089O	16S0090C	16S0090O	16S0092C	16S0092O	16S0093C	16S0093O	16S0093W	16S0094C	16S0094O	16S0113C	16S0113O	16S0117C	16S0117O	16S0117W	16S0118C	16S0118O	16S0118W	16S0119C	16S0119O	16S0119W	16S0120C	16S0120O	16S0120W	16S0123C	16S0123O	16S0123W	16S0141C	16S0141O	16S0142C	16S0142O	16S0143C	16S0143O	16S0146C	16S0146O	16SNEGCTRL
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae	0.08017673048600883	0.0	0.057452160632467886	0.019465209709970892	0.09656599598410032	0.05365621325554051	0.011888951552749832	0.014069807277101906	0.009815746787006613	0.0840405170003656	0.0703707728001943	0.18430093048146806	0.27852956519070854	0.03202382037492784	0.10504192116544633	0.09906585490542362	0.08701981639383226	0.2451653023151499	0.043327037361219886	1.0	0.25159276599651154	0.03863814803359425	0.11022564307368345	0.1703930742608925	0.0	0.0	0.054368711013978055	0.0001220050115904761	0.0495782204077791	0.3929573990626711	0.2727015258257514	0.0	0.023743787962451683	0.03866317169069463	0.28876737217796394	0.09774347225252746	0.04649552862136275	0.2751474082548623	0.05124433271491772	0.12860071007649793	0.22576964330541546	0.05471692660417891	0.030667362029466	0.2633423785686998	0.22541180714199832	0.35187217499674484	0.05076327181590339	0.11214861518658711	0.09326454800753617	0.2572778918988317	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae	0.010613647520864015	0.0	0.0003705866498966849	0.0013643250991807762	0.20071302708683358	5.953532677452484e-05	0.0017313418354042728	0.0019758279754933596	0.3454643763257497	0.00607324888707284	8.948145496845778e-05	0.0020543097346660453	0.002055908435361625	0.00030383131285510284	0.27826548806859136	0.030199377236603615	0.05368549273596958	0.0013507589736270682	0.003339936426037684	0.0	0.014816854860919857	0.0025576360305488805	0.0	0.012077417259542682	0.0	0.0012484394506866417	0.0011246186768656377	0.0	0.02920691318517124	3.36908980429198e-05	0.0	0.0	0.0	0.00109217999126256	0.0032772208465038405	1.818314059204306e-05	0.0004085523627944982	0.0012100677637947724	0.0	0.1400387979942169	0.0009242566010178233	0.0003178976369608986	0.046853172903201776	0.0079634829801228	0.0030710191976273497	0.0013206599579620914	0.028239429743189142	0.00023998341932739194	0.30088692190110555	0.03019482603671845	0.006276150627615063
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	0.12354442808051055	0.0	0.0	0.056572337522712554	0.03694217924025735	0.0005060502775834611	0.12489918193340246	0.135909876749763	0.00476230087759431	0.0021548850512914256	0.06606927142921058	0.026144975572703576	0.379146337721317	0.00048613010056816456	0.008278007511665846	0.023060835618348284	0.06357883478415877	0.0	0.058345234256230706	0.0	0.0	0.0001229251425535121	0.0	0.0369122408176107	0.0	0.0	0.07235805673177617	0.0	0.004447215784086497	4.812985434702828e-05	0.0	0.0	0.0	0.0	2.4137548919680112e-05	0.0	0.0738912342820827	0.0	0.00033482265377142044	0.020561106840891623	0.0	9.633261726087835e-05	0.005680865726685168	0.0013666313521773549	0.025770510199991985	0.0014136641803537881	0.038036650066725256	0.010842887218701254	0.1006985176495681	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.04454590083456063	0.0	0.0299052196568143	0.0025023105505711934	0.03337704380608941	0.2198490779466266	0.00627649316862845	0.04257590605256659	0.020078609158590856	0.08871158519538054	0.008219510792102622	0.36898164931724414	0.04394120715578876	0.033725275726916415	0.07642930308433551	0.21888739136496724	0.143171217207879	0.1967010897821455	0.025406550882203897	0.0	0.13776737354264207	0.0558873212628774	0.028409606622252073	0.03392840831819428	0.0054017555705604325	0.006242197253433208	0.050498565769703595	0.0	0.039789639634340034	0.21530409043599633	0.03965022834283287	0.0	0.0	0.18326780253385758	0.1781482769630136	0.13928285693504983	0.02782695537700304	0.22183108920766229	0.02371751945813619	0.06176567475568244	0.1573404231041329	0.06575664454227557	0.0053921659930339545	0.15001831364780296	0.08073323714480382	0.17123007384535258	0.01667154900237607	0.045073249484581066	0.022497422772030855	0.08866670946206189	0.01882845188284519
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	0.008394698085419735	0.0	0.008197825891653939	0.002464587275939467	0.12005696020981027	0.02365040856117999	0.07320452877787278	0.35018364046304484	0.004325583329867321	0.16109593754704402	0.13249646867829498	0.05870319540110829	0.0004295928073889963	0.0021875854525567405	0.0013809325088205166	0.044392805688525355	0.03633500698178793	0.0024160745415065295	0.08492652139862718	0.0	0.009171027265216194	0.31190073993005163	0.027937625937153956	0.023556038201175265	0.0	0.0024968789013732834	0.0025224240768565312	0.00039417003744615355	0.07985575961504524	0.10476666044989381	0.03933161043650653	0.0	0.013804527885146328	0.000655307994757536	0.005575773800446106	0.00014546512473634447	0.07840800762631077	0.001510751268737716	0.010588080313525738	0.01582116320778888	0.0010212464912480888	0.0017147205872436349	0.008707556482705955	0.008148588667593508	0.041541421185523626	0.006742806123398002	0.007928913192071087	0.2943505721422883	0.010286694394084818	0.0016449480035948133	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	0.00045164457535591554	1.0	0.00212245081304465	0.00020119079803587484	0.0014752284555177642	0.016967568130739578	0.014981716302508778	0.1091724626942964	0.00029114503181799277	0.021282178111357235	0.00014700524744818065	0.0047905121963851055	0.006689373715057228	0.05389967490049524	0.001396107591335028	0.001338476553422875	0.00947740574586292	0.034905650759993065	0.012829962684848206	0.0	0.0019278435692646654	0.003437938664319193	0.15395646885835135	0.010473861018359704	0.0	0.0	0.00288667304102354	0.0	0.01871242514441686	0.00018890967831208601	0.03692427514426311	0.0	0.0033130866924351186	0.0	0.0015810094542390474	0.09983453342061241	0.0006922692814017885	0.001987444630232626	0.33361509665945793	0.0013908714907946268	0.0018428079143750428	0.264423401119385	0.0	0.0014926607564127304	0.0005160113823093263	0.00039061773404512563	0.0	0.0015926172373545101	0.00023550531442181224	0.0050552060598279625	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae	0.0002847324496809033	0.0	0.0016283352798490702	0.0002200524353517381	0.048846453304921524	0.004837245300430143	0.00048513956858963863	0.013464311607192652	0.0027866738759722166	0.018176734983548035	0.002237036374211445	0.011315966647677249	0.0014728896253337015	0.0063804575699571596	0.0015099207101938617	0.017948598782358136	0.0	0.007875179676429511	0.0003915787533975215	0.0	0.005361241164050307	0.00045204729842259286	0.11124221685697169	0.0008525235712618363	0.0	0.003121098626716604	0.003874698356326549	0.0	0.02461263338706072	0.00031645379233171094	0.0	0.0	0.0	0.045434687636522496	0.003427531946594576	0.4276765582951487	0.0	0.0002053448326439614	0.07399031758752045	0.0002745141100252553	0.001529017093041831	0.2734594006184554	0.0	0.005824921527003769	0.0014879163159793195	0.0030598389166868177	0.0	0.0031525094629825576	0.0	0.00024072409808704583	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae	0.009121256750122729	0.0	0.004312281016979606	2.5148849754484355e-05	0.0002561160513051674	0.0012204741988777591	6.064244607370483e-06	0.0016491789956738928	0.00044711558457763173	0.006602292522419837	0.0	0.0	0.0037435944643898246	0.00322061191626409	3.0350165029022344e-05	0.0018125203327601432	0.009952761519950087	0.03410029257949089	0.0	0.0	0.03933718902047186	0.010020381781700808	0.0009984206800152486	0.013731718951396008	0.0	0.0	0.002595273869689933	0.0	0.004988411355694907	0.16153823014493102	0.020674761921619995	0.0	0.0	0.003931847968545216	0.07154040351398826	0.0012819114117390356	0.005526805574470017	0.03011235295843234	0.0013283128231587498	0.03133121042421581	0.07492183755904973	0.0016954540637914592	0.0	0.03323237852931562	0.00499478978798445	0.0380387269582039	0.019874361227744688	0.0004145168152018588	0.004563470903984928	0.032545898061368594	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.005331369661266568	0.0	0.004941155331955799	0.06680163216034907	0.00017415891488751383	0.00026790897048536175	8.186730219950151e-05	0.0	0.002776275839121574	0.0	0.07875007190474059	0.0006991558340670153	0.0002454816042222836	0.00015191565642755142	0.0028301528889563337	0.0006506483245805642	0.0	0.0	0.0025798129635601417	0.0	0.0	0.04718739343183206	0.0	0.005104992337436949	0.0	0.008739076154806492	0.0	0.7086708023237263	0.0006000211772180195	0.00012754411401962496	0.0	0.0	0.0	0.013761467889908258	0.0	0.00010909884355225835	0.009873348767533706	0.0	0.0006970897873601704	0.0008052413894074155	0.0	0.0	0.0	0.0	0.00041581499739489397	0.0	0.001171760570256811	0.0003708834662332421	4.8878461483772354e-05	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae	0.0038782523318605794	0.0	0.006928847363219836	0.0	0.001413760603204524	0.018292229151472755	0.0	0.0	0.0	0.24881825415600337	2.556612999098794e-05	0.0001898941771540042	0.006597318113473871	0.0005165132318536748	0.00040972722789180165	0.002267974159966538	0.0004159363023262723	0.00124881490014578	0.0	0.0	0.026797025612778847	0.0008327187076205657	0.13516800697079165	0.0014005744385015883	0.0	0.0	0.00010927468925010244	0.0	0.03561302163605774	0.007373493685964733	0.00573512231387404	0.0	0.0	0.0	0.010848731078081679	0.06000436395374209	0.00034046030232874846	0.0021341195106925987	0.20229874962949954	0.0030288056806119833	0.017492411967411397	0.13196605238567727	1.8625789267820224e-05	0.03999464375032	0.028385635846258667	0.0038317739625378993	0.001861797350519155	0.0034579429057628747	0.0	0.011530684298369495	0.0
